"","long","lat","city"
"1383","-73.8648268","40.8447819",NA
"1384","-112.3576567","33.4353394",NA
"1385","-73.8648268","40.8447819",NA
"1386","-87.2169149","30.421309",NA
"1387","-73.8648268","40.8447819",NA
"1388","-119.8138027","39.5296329",NA
"1389","-73.8648268","40.8447819",NA
"1390","-73.8648268","40.8447819",NA
"1391","-73.8648268","40.8447819",NA
"1392","-73.8648268","40.8447819",NA
"1393","-73.8648268","40.8447819",NA
"1394","-73.8648268","40.8447819",NA
"1395","-73.8648268","40.8447819",NA
"1396","-73.8648268","40.8447819",NA
"1397","-119.8138027","39.5296329",NA
"1398","-73.8648268","40.8447819",NA
"1399","-73.8648268","40.8447819",NA
"1400","-73.8648268","40.8447819",NA
"1401","-119.8138027","39.5296329",NA
"1402","-73.8648268","40.8447819",NA
"1403","-73.8648268","40.8447819",NA
"1404","-86.5861037","34.7303688",NA
"1405","-73.8648268","40.8447819",NA
"1406","-71.4547891","42.9956397",NA
"1407","-73.8648268","40.8447819",NA
"1408","-73.8648268","40.8447819",NA
"1409","-71.4547891","42.9956397",NA
"1410","-73.8648268","40.8447819",NA
"1411","-73.8648268","40.8447819",NA
"1412","-73.8648268","40.8447819",NA
"1413","-73.8648268","40.8447819",NA
"1414","-73.8648268","40.8447819",NA
"1415","-73.8648268","40.8447819",NA
"1416","-91.1403196","30.4582829",NA
"1417","-73.8648268","40.8447819",NA
"1418","-73.8648268","40.8447819",NA
"1419","-121.530234","38.5804609",NA
"1420","-78.7811169","35.79154",NA
"1421","-86.5861037","34.7303688",NA
"1422","-73.8648268","40.8447819",NA
"1423","-97.3307658","32.7554883",NA
"1424","-73.8648268","40.8447819",NA
"1425","-73.8648268","40.8447819",NA
"1426","-73.8648268","40.8447819",NA
"1427","-79.7625625","34.1954331",NA
"1428","-73.8648268","40.8447819",NA
"1429","-112.3576567","33.4353394",NA
"1430","-73.8648268","40.8447819",NA
"1431","-87.2169149","30.421309",NA
"1432","-73.8648268","40.8447819",NA
"1433","-119.8138027","39.5296329",NA
"1434","-73.8648268","40.8447819",NA
"1435","-73.8648268","40.8447819",NA
"1436","-73.8648268","40.8447819",NA
"1437","-73.8648268","40.8447819",NA
"1438","-73.8648268","40.8447819",NA
"1439","-73.8648268","40.8447819",NA
"1440","-73.8648268","40.8447819",NA
"1441","-73.8648268","40.8447819",NA
"1442","-119.8138027","39.5296329",NA
"1443","-73.8648268","40.8447819",NA
"1444","-73.8648268","40.8447819",NA
"1445","-73.8648268","40.8447819",NA
"1446","-119.8138027","39.5296329",NA
"1447","-73.8648268","40.8447819",NA
"1448","-73.8648268","40.8447819",NA
"1449","-86.5861037","34.7303688",NA
"1450","-73.8648268","40.8447819",NA
"1451","-71.4547891","42.9956397",NA
"1452","-73.8648268","40.8447819",NA
"1453","-73.8648268","40.8447819",NA
"1454","-71.4547891","42.9956397",NA
"1455","-73.8648268","40.8447819",NA
"1456","-73.8648268","40.8447819",NA
"1457","-73.8648268","40.8447819",NA
"1458","-73.8648268","40.8447819",NA
"1459","-73.8648268","40.8447819",NA
"1460","-73.8648268","40.8447819",NA
"1461","-91.1403196","30.4582829",NA
"1462","-73.8648268","40.8447819",NA
"1463","-73.8648268","40.8447819",NA
"1464","-121.530234","38.5804609",NA
"1465","-78.7811169","35.79154",NA
"1466","-86.5861037","34.7303688",NA
"1467","-73.8648268","40.8447819",NA
"1468","-97.3307658","32.7554883",NA
"1469","-73.8648268","40.8447819",NA
"1470","-73.8648268","40.8447819",NA
"1471","-73.8648268","40.8447819",NA
"1472","-79.7625625","34.1954331",NA
"1473","-73.8648268","40.8447819",NA
"1474","-112.3576567","33.4353394",NA
"1475","-73.8648268","40.8447819",NA
"1476","-87.2169149","30.421309",NA
"1477","-73.8648268","40.8447819",NA
"1478","-119.8138027","39.5296329",NA
"1479","-73.8648268","40.8447819",NA
"1480","-73.8648268","40.8447819",NA
"1481","-73.8648268","40.8447819",NA
"1482","-73.8648268","40.8447819",NA
"1483","-73.8648268","40.8447819",NA
"1484","-73.8648268","40.8447819",NA
"1485","-73.8648268","40.8447819",NA
"1486","-73.8648268","40.8447819",NA
"1487","-119.8138027","39.5296329",NA
"1488","-73.8648268","40.8447819",NA
"1489","-73.8648268","40.8447819",NA
"1490","-73.8648268","40.8447819",NA
"1491","-119.8138027","39.5296329",NA
"1492","-73.8648268","40.8447819",NA
"1493","-73.8648268","40.8447819",NA
"1494","-86.5861037","34.7303688",NA
"1495","-73.8648268","40.8447819",NA
"1496","-71.4547891","42.9956397",NA
"1497","-73.8648268","40.8447819",NA
"1498","-73.8648268","40.8447819",NA
"1499","-71.4547891","42.9956397",NA
"1500","-73.8648268","40.8447819",NA
"1501","-73.8648268","40.8447819",NA
"1502","-73.8648268","40.8447819",NA
"1503","-73.8648268","40.8447819",NA
"1504","-73.8648268","40.8447819",NA
"1505","-73.8648268","40.8447819",NA
"1506","-91.1403196","30.4582829",NA
"1507","-73.8648268","40.8447819",NA
"1508","-73.8648268","40.8447819",NA
"1509","-121.530234","38.5804609",NA
"1510","-78.7811169","35.79154",NA
"1511","-86.5861037","34.7303688",NA
"1512","-73.8648268","40.8447819",NA
"1513","-97.3307658","32.7554883",NA
"1514","-73.8648268","40.8447819",NA
"1515","-73.8648268","40.8447819",NA
"1516","-73.8648268","40.8447819",NA
"1517","-79.7625625","34.1954331",NA
"1518","-73.8648268","40.8447819",NA
"1519","-112.3576567","33.4353394",NA
"1520","-73.8648268","40.8447819",NA
"1521","-87.2169149","30.421309",NA
"1522","-73.8648268","40.8447819",NA
"1523","-119.8138027","39.5296329",NA
"1524","-73.8648268","40.8447819",NA
"1525","-73.8648268","40.8447819",NA
"1526","-73.8648268","40.8447819",NA
"1527","-73.8648268","40.8447819",NA
"1528","-73.8648268","40.8447819",NA
"1529","-73.8648268","40.8447819",NA
"1530","-73.8648268","40.8447819",NA
"1531","-73.8648268","40.8447819",NA
"1532","-119.8138027","39.5296329",NA
"1533","-73.8648268","40.8447819",NA
"1534","-73.8648268","40.8447819",NA
"1535","-73.8648268","40.8447819",NA
"1536","-119.8138027","39.5296329",NA
"1537","-73.8648268","40.8447819",NA
"1538","-73.8648268","40.8447819",NA
"1539","-86.5861037","34.7303688",NA
"1540","-73.8648268","40.8447819",NA
"1541","-71.4547891","42.9956397",NA
"1542","-73.8648268","40.8447819",NA
"1543","-73.8648268","40.8447819",NA
"1544","-71.4547891","42.9956397",NA
"1545","-73.8648268","40.8447819",NA
"1546","-73.8648268","40.8447819",NA
"1547","-73.8648268","40.8447819",NA
"1548","-73.8648268","40.8447819",NA
"1549","-73.8648268","40.8447819",NA
"1550","-73.8648268","40.8447819",NA
"1551","-91.1403196","30.4582829",NA
"1552","-73.8648268","40.8447819",NA
"1553","-73.8648268","40.8447819",NA
"1554","-121.530234","38.5804609",NA
"1555","-78.7811169","35.79154",NA
"1556","-86.5861037","34.7303688",NA
"1557","-73.8648268","40.8447819",NA
"1558","-97.3307658","32.7554883",NA
"1559","-73.8648268","40.8447819",NA
"1560","-73.8648268","40.8447819",NA
"1561","-73.8648268","40.8447819",NA
"1562","-79.7625625","34.1954331",NA
"1563","-73.8648268","40.8447819",NA
"1564","-112.3576567","33.4353394",NA
"1565","-73.8648268","40.8447819",NA
"1566","-87.2169149","30.421309",NA
"1567","-73.8648268","40.8447819",NA
"1568","-119.8138027","39.5296329",NA
"1569","-73.8648268","40.8447819",NA
"1570","-73.8648268","40.8447819",NA
"1571","-73.8648268","40.8447819",NA
"1572","-73.8648268","40.8447819",NA
"1573","-73.8648268","40.8447819",NA
"1574","-73.8648268","40.8447819",NA
"1575","-73.8648268","40.8447819",NA
"1576","-73.8648268","40.8447819",NA
"1577","-119.8138027","39.5296329",NA
"1578","-73.8648268","40.8447819",NA
"1579","-73.8648268","40.8447819",NA
"1580","-73.8648268","40.8447819",NA
"1581","-119.8138027","39.5296329",NA
"1582","-73.8648268","40.8447819",NA
"1583","-73.8648268","40.8447819",NA
"1584","-86.5861037","34.7303688",NA
"1585","-73.8648268","40.8447819",NA
"1586","-71.4547891","42.9956397",NA
"1587","-73.8648268","40.8447819",NA
"1588","-73.8648268","40.8447819",NA
"1589","-71.4547891","42.9956397",NA
"1590","-73.8648268","40.8447819",NA
"1591","-73.8648268","40.8447819",NA
"1592","-73.8648268","40.8447819",NA
"1593","-73.8648268","40.8447819",NA
"1594","-73.8648268","40.8447819",NA
"1595","-73.8648268","40.8447819",NA
"1596","-91.1403196","30.4582829",NA
"1597","-73.8648268","40.8447819",NA
"1598","-73.8648268","40.8447819",NA
"1599","-121.530234","38.5804609",NA
"1600","-78.7811169","35.79154",NA
"1601","-86.5861037","34.7303688",NA
"1602","-73.8648268","40.8447819",NA
"1603","-97.3307658","32.7554883",NA
"1604","-73.8648268","40.8447819",NA
"1605","-73.8648268","40.8447819",NA
"1606","-73.8648268","40.8447819",NA
"1607","-79.7625625","34.1954331",NA
"1608","-73.8648268","40.8447819",NA
"1609","-112.3576567","33.4353394",NA
"1610","-73.8648268","40.8447819",NA
"1611","-87.2169149","30.421309",NA
"1612","-73.8648268","40.8447819",NA
"1613","-119.8138027","39.5296329",NA
"1614","-73.8648268","40.8447819",NA
"1615","-73.8648268","40.8447819",NA
"1616","-73.8648268","40.8447819",NA
"1617","-73.8648268","40.8447819",NA
"1618","-73.8648268","40.8447819",NA
"1619","-73.8648268","40.8447819",NA
"1620","-73.8648268","40.8447819",NA
"1621","-73.8648268","40.8447819",NA
"1622","-119.8138027","39.5296329",NA
"1623","-73.8648268","40.8447819",NA
"1624","-73.8648268","40.8447819",NA
"1625","-73.8648268","40.8447819",NA
"1626","-119.8138027","39.5296329",NA
"1627","-73.8648268","40.8447819",NA
"1628","-73.8648268","40.8447819",NA
"1629","-86.5861037","34.7303688",NA
"1630","-73.8648268","40.8447819",NA
"1631","-71.4547891","42.9956397",NA
"1632","-73.8648268","40.8447819",NA
"1633","-73.8648268","40.8447819",NA
"1634","-71.4547891","42.9956397",NA
"1635","-73.8648268","40.8447819",NA
"1636","-73.8648268","40.8447819",NA
"1637","-73.8648268","40.8447819",NA
"1638","-73.8648268","40.8447819",NA
"1639","-73.8648268","40.8447819",NA
"1640","-73.8648268","40.8447819",NA
"1641","-91.1403196","30.4582829",NA
"1642","-73.8648268","40.8447819",NA
"1643","-73.8648268","40.8447819",NA
"1644","-121.530234","38.5804609",NA
"1645","-78.7811169","35.79154",NA
"1646","-86.5861037","34.7303688",NA
"1647","-73.8648268","40.8447819",NA
"1648","-97.3307658","32.7554883",NA
"1649","-73.8648268","40.8447819",NA
"1650","-73.8648268","40.8447819",NA
"1651","-73.8648268","40.8447819",NA
"1652","-79.7625625","34.1954331",NA
"1653","-73.8648268","40.8447819",NA
"1654","-112.3576567","33.4353394",NA
"1655","-73.8648268","40.8447819",NA
"1656","-87.2169149","30.421309",NA
"1657","-73.8648268","40.8447819",NA
"1658","-119.8138027","39.5296329",NA
"1659","-73.8648268","40.8447819",NA
"1660","-73.8648268","40.8447819",NA
"1661","-73.8648268","40.8447819",NA
"1662","-73.8648268","40.8447819",NA
"1663","-73.8648268","40.8447819",NA
"1664","-73.8648268","40.8447819",NA
"1665","-73.8648268","40.8447819",NA
"1666","-73.8648268","40.8447819",NA
"1667","-119.8138027","39.5296329",NA
"1668","-73.8648268","40.8447819",NA
"1669","-73.8648268","40.8447819",NA
"1670","-73.8648268","40.8447819",NA
"1671","-119.8138027","39.5296329",NA
"1672","-73.8648268","40.8447819",NA
"1673","-73.8648268","40.8447819",NA
"1674","-86.5861037","34.7303688",NA
"1675","-73.8648268","40.8447819",NA
"1676","-71.4547891","42.9956397",NA
"1677","-73.8648268","40.8447819",NA
"1678","-73.8648268","40.8447819",NA
"1679","-71.4547891","42.9956397",NA
"1680","-73.8648268","40.8447819",NA
"1681","-73.8648268","40.8447819",NA
"1682","-73.8648268","40.8447819",NA
"1683","-73.8648268","40.8447819",NA
"1684","-73.8648268","40.8447819",NA
"1685","-73.8648268","40.8447819",NA
"1686","-91.1403196","30.4582829",NA
"1687","-73.8648268","40.8447819",NA
"1688","-73.8648268","40.8447819",NA
"1689","-121.530234","38.5804609",NA
"1690","-78.7811169","35.79154",NA
"1691","-86.5861037","34.7303688",NA
"1692","-73.8648268","40.8447819",NA
"1693","-97.3307658","32.7554883",NA
"1694","-73.8648268","40.8447819",NA
"1695","-73.8648268","40.8447819",NA
"1696","-73.8648268","40.8447819",NA
"1697","-79.7625625","34.1954331",NA
"1698","-73.8648268","40.8447819",NA
"1699","-112.3576567","33.4353394",NA
"1700","-73.8648268","40.8447819",NA
"1701","-87.2169149","30.421309",NA
"1702","-73.8648268","40.8447819",NA
"1703","-119.8138027","39.5296329",NA
"1704","-73.8648268","40.8447819",NA
"1705","-73.8648268","40.8447819",NA
"1706","-73.8648268","40.8447819",NA
"1707","-73.8648268","40.8447819",NA
"1708","-73.8648268","40.8447819",NA
"1709","-73.8648268","40.8447819",NA
"1710","-73.8648268","40.8447819",NA
"1711","-73.8648268","40.8447819",NA
"1712","-119.8138027","39.5296329",NA
"1713","-73.8648268","40.8447819",NA
"1714","-73.8648268","40.8447819",NA
"1715","-73.8648268","40.8447819",NA
"1716","-119.8138027","39.5296329",NA
"1717","-73.8648268","40.8447819",NA
"1718","-73.8648268","40.8447819",NA
"1719","-86.5861037","34.7303688",NA
"1720","-73.8648268","40.8447819",NA
"1721","-71.4547891","42.9956397",NA
"1722","-73.8648268","40.8447819",NA
"1723","-73.8648268","40.8447819",NA
"1724","-71.4547891","42.9956397",NA
"1725","-73.8648268","40.8447819",NA
"1726","-73.8648268","40.8447819",NA
"1727","-73.8648268","40.8447819",NA
"1728","-73.8648268","40.8447819",NA
"1729","-73.8648268","40.8447819",NA
"1730","-73.8648268","40.8447819",NA
"1731","-91.1403196","30.4582829",NA
"1732","-73.8648268","40.8447819",NA
"1733","-73.8648268","40.8447819",NA
"1734","-121.530234","38.5804609",NA
"1735","-78.7811169","35.79154",NA
"1736","-86.5861037","34.7303688",NA
"1737","-73.8648268","40.8447819",NA
"1738","-97.3307658","32.7554883",NA
"1739","-73.8648268","40.8447819",NA
"1740","-73.8648268","40.8447819",NA
"1741","-73.8648268","40.8447819",NA
"1742","-79.7625625","34.1954331",NA
"1743","-73.8648268","40.8447819",NA
"1744","-112.3576567","33.4353394",NA
"1745","-73.8648268","40.8447819",NA
"1746","-87.2169149","30.421309",NA
"1747","-73.8648268","40.8447819",NA
"1748","-119.8138027","39.5296329",NA
"1749","-73.8648268","40.8447819",NA
"1750","-73.8648268","40.8447819",NA
"1751","-73.8648268","40.8447819",NA
"1752","-73.8648268","40.8447819",NA
"1753","-73.8648268","40.8447819",NA
"1754","-73.8648268","40.8447819",NA
"1755","-73.8648268","40.8447819",NA
"1756","-73.8648268","40.8447819",NA
"1757","-119.8138027","39.5296329",NA
"1758","-73.8648268","40.8447819",NA
"1759","-73.8648268","40.8447819",NA
"1760","-73.8648268","40.8447819",NA
"1761","-119.8138027","39.5296329",NA
"1762","-73.8648268","40.8447819",NA
"1763","-73.8648268","40.8447819",NA
"1764","-86.5861037","34.7303688",NA
"1765","-73.8648268","40.8447819",NA
"1766","-71.4547891","42.9956397",NA
"1767","-73.8648268","40.8447819",NA
"1768","-73.8648268","40.8447819",NA
"1769","-71.4547891","42.9956397",NA
"1770","-73.8648268","40.8447819",NA
"1771","-73.8648268","40.8447819",NA
"1772","-73.8648268","40.8447819",NA
"1773","-73.8648268","40.8447819",NA
"1774","-73.8648268","40.8447819",NA
"1775","-73.8648268","40.8447819",NA
"1776","-91.1403196","30.4582829",NA
"1777","-73.8648268","40.8447819",NA
"1778","-73.8648268","40.8447819",NA
"1779","-121.530234","38.5804609",NA
"1780","-78.7811169","35.79154",NA
"1781","-86.5861037","34.7303688",NA
"1782","-73.8648268","40.8447819",NA
"1783","-97.3307658","32.7554883",NA
"1784","-73.8648268","40.8447819",NA
"1785","-73.8648268","40.8447819",NA
"1786","-73.8648268","40.8447819",NA
"1787","-79.7625625","34.1954331",NA
"1788","-73.8648268","40.8447819",NA
"1789","-112.3576567","33.4353394",NA
"1790","-73.8648268","40.8447819",NA
"1791","-87.2169149","30.421309",NA
"1792","-73.8648268","40.8447819",NA
"1793","-119.8138027","39.5296329",NA
"1794","-73.8648268","40.8447819",NA
"1795","-73.8648268","40.8447819",NA
"1796","-73.8648268","40.8447819",NA
"1797","-73.8648268","40.8447819",NA
"1798","-73.8648268","40.8447819",NA
"1799","-73.8648268","40.8447819",NA
"1800","-73.8648268","40.8447819",NA
"1801","-73.8648268","40.8447819",NA
"1802","-119.8138027","39.5296329",NA
"1803","-73.8648268","40.8447819",NA
"1804","-73.8648268","40.8447819",NA
"1805","-73.8648268","40.8447819",NA
"1806","-119.8138027","39.5296329",NA
"1807","-73.8648268","40.8447819",NA
"1808","-73.8648268","40.8447819",NA
"1809","-86.5861037","34.7303688",NA
"1810","-73.8648268","40.8447819",NA
"1811","-71.4547891","42.9956397",NA
"1812","-73.8648268","40.8447819",NA
"1813","-73.8648268","40.8447819",NA
"1814","-71.4547891","42.9956397",NA
"1815","-73.8648268","40.8447819",NA
"1816","-73.8648268","40.8447819",NA
"1817","-73.8648268","40.8447819",NA
"1818","-73.8648268","40.8447819",NA
"1819","-73.8648268","40.8447819",NA
"1820","-73.8648268","40.8447819",NA
"1821","-91.1403196","30.4582829",NA
"1822","-73.8648268","40.8447819",NA
"1823","-73.8648268","40.8447819",NA
"1824","-121.530234","38.5804609",NA
"1825","-78.7811169","35.79154",NA
"1826","-86.5861037","34.7303688",NA
"1827","-73.8648268","40.8447819",NA
"1828","-97.3307658","32.7554883",NA
"1829","-73.8648268","40.8447819",NA
"1830","-73.8648268","40.8447819",NA
"1831","-73.8648268","40.8447819",NA
"1832","-79.7625625","34.1954331",NA
"1833","-73.8648268","40.8447819",NA
"1834","-112.3576567","33.4353394",NA
"1835","-73.8648268","40.8447819",NA
"1836","-87.2169149","30.421309",NA
"1837","-73.8648268","40.8447819",NA
"1838","-119.8138027","39.5296329",NA
"1839","-73.8648268","40.8447819",NA
"1840","-73.8648268","40.8447819",NA
"1841","-73.8648268","40.8447819",NA
"1842","-73.8648268","40.8447819",NA
"1843","-73.8648268","40.8447819",NA
"1844","-73.8648268","40.8447819",NA
"1845","-73.8648268","40.8447819",NA
"1846","-73.8648268","40.8447819",NA
"1847","-119.8138027","39.5296329",NA
"1848","-73.8648268","40.8447819",NA
"1849","-73.8648268","40.8447819",NA
"1850","-73.8648268","40.8447819",NA
"1851","-119.8138027","39.5296329",NA
"1852","-73.8648268","40.8447819",NA
"1853","-73.8648268","40.8447819",NA
"1854","-86.5861037","34.7303688",NA
"1855","-73.8648268","40.8447819",NA
"1856","-71.4547891","42.9956397",NA
"1857","-73.8648268","40.8447819",NA
"1858","-73.8648268","40.8447819",NA
"1859","-71.4547891","42.9956397",NA
"1860","-73.8648268","40.8447819",NA
"1861","-73.8648268","40.8447819",NA
"1862","-73.8648268","40.8447819",NA
"1863","-73.8648268","40.8447819",NA
"1864","-73.8648268","40.8447819",NA
"1865","-73.8648268","40.8447819",NA
"1866","-91.1403196","30.4582829",NA
"1867","-73.8648268","40.8447819",NA
"1868","-73.8648268","40.8447819",NA
"1869","-121.530234","38.5804609",NA
"1870","-78.7811169","35.79154",NA
"1871","-86.5861037","34.7303688",NA
"1872","-73.8648268","40.8447819",NA
"1873","-97.3307658","32.7554883",NA
"1874","-73.8648268","40.8447819",NA
"1875","-73.8648268","40.8447819",NA
"1876","-73.8648268","40.8447819",NA
"1877","-79.7625625","34.1954331",NA
"1878","-73.8648268","40.8447819",NA
"1879","-112.3576567","33.4353394",NA
"1880","-73.8648268","40.8447819",NA
"1881","-87.2169149","30.421309",NA
"1882","-73.8648268","40.8447819",NA
"1883","-119.8138027","39.5296329",NA
"1884","-73.8648268","40.8447819",NA
"1885","-73.8648268","40.8447819",NA
"1886","-73.8648268","40.8447819",NA
"1887","-73.8648268","40.8447819",NA
"1888","-73.8648268","40.8447819",NA
"1889","-73.8648268","40.8447819",NA
"1890","-73.8648268","40.8447819",NA
"1891","-73.8648268","40.8447819",NA
"1892","-119.8138027","39.5296329",NA
"1893","-73.8648268","40.8447819",NA
"1894","-73.8648268","40.8447819",NA
"1895","-73.8648268","40.8447819",NA
"1896","-119.8138027","39.5296329",NA
"1897","-73.8648268","40.8447819",NA
"1898","-73.8648268","40.8447819",NA
"1899","-86.5861037","34.7303688",NA
"1900","-73.8648268","40.8447819",NA
"1901","-71.4547891","42.9956397",NA
"1902","-73.8648268","40.8447819",NA
"1903","-73.8648268","40.8447819",NA
"1904","-71.4547891","42.9956397",NA
"1905","-73.8648268","40.8447819",NA
"1906","-73.8648268","40.8447819",NA
"1907","-73.8648268","40.8447819",NA
"1908","-73.8648268","40.8447819",NA
"1909","-73.8648268","40.8447819",NA
"1910","-73.8648268","40.8447819",NA
"1911","-91.1403196","30.4582829",NA
"1912","-73.8648268","40.8447819",NA
"1913","-73.8648268","40.8447819",NA
"1914","-121.530234","38.5804609",NA
"1915","-78.7811169","35.79154",NA
"1916","-86.5861037","34.7303688",NA
"1917","-73.8648268","40.8447819",NA
"1918","-97.3307658","32.7554883",NA
"1919","-73.8648268","40.8447819",NA
"1920","-73.8648268","40.8447819",NA
"1921","-73.8648268","40.8447819",NA
"1922","-79.7625625","34.1954331",NA
"1923","-73.8648268","40.8447819",NA
"1924","-112.3576567","33.4353394",NA
"1925","-73.8648268","40.8447819",NA
"1926","-87.2169149","30.421309",NA
"1927","-73.8648268","40.8447819",NA
"1928","-119.8138027","39.5296329",NA
"1929","-73.8648268","40.8447819",NA
"1930","-73.8648268","40.8447819",NA
"1931","-73.8648268","40.8447819",NA
"1932","-73.8648268","40.8447819",NA
"1933","-73.8648268","40.8447819",NA
"1934","-73.8648268","40.8447819",NA
"1935","-73.8648268","40.8447819",NA
"1936","-73.8648268","40.8447819",NA
"1937","-119.8138027","39.5296329",NA
"1938","-73.8648268","40.8447819",NA
"1939","-73.8648268","40.8447819",NA
"1940","-73.8648268","40.8447819",NA
"1941","-119.8138027","39.5296329",NA
"1942","-73.8648268","40.8447819",NA
"1943","-73.8648268","40.8447819",NA
"1944","-86.5861037","34.7303688",NA
"1945","-73.8648268","40.8447819",NA
"1946","-71.4547891","42.9956397",NA
"1947","-73.8648268","40.8447819",NA
"1948","-73.8648268","40.8447819",NA
"1949","-71.4547891","42.9956397",NA
"1950","-73.8648268","40.8447819",NA
"1951","-73.8648268","40.8447819",NA
"1952","-73.8648268","40.8447819",NA
"1953","-73.8648268","40.8447819",NA
"1954","-73.8648268","40.8447819",NA
"1955","-73.8648268","40.8447819",NA
"1956","-91.1403196","30.4582829",NA
"1957","-73.8648268","40.8447819",NA
"1958","-73.8648268","40.8447819",NA
"1959","-121.530234","38.5804609",NA
"1960","-78.7811169","35.79154",NA
"1961","-86.5861037","34.7303688",NA
"1962","-73.8648268","40.8447819",NA
"1963","-97.3307658","32.7554883",NA
"1964","-73.8648268","40.8447819",NA
"1965","-73.8648268","40.8447819",NA
"1966","-73.8648268","40.8447819",NA
"1967","-79.7625625","34.1954331",NA
"1968","-73.8648268","40.8447819",NA
"1969","-112.3576567","33.4353394",NA
"1970","-73.8648268","40.8447819",NA
"1971","-87.2169149","30.421309",NA
"1972","-73.8648268","40.8447819",NA
"1973","-119.8138027","39.5296329",NA
"1974","-73.8648268","40.8447819",NA
"1975","-73.8648268","40.8447819",NA
"1976","-73.8648268","40.8447819",NA
"1977","-73.8648268","40.8447819",NA
"1978","-73.8648268","40.8447819",NA
"1979","-73.8648268","40.8447819",NA
"1980","-73.8648268","40.8447819",NA
"1981","-73.8648268","40.8447819",NA
"1982","-119.8138027","39.5296329",NA
"1983","-73.8648268","40.8447819",NA
"1984","-73.8648268","40.8447819",NA
"1985","-73.8648268","40.8447819",NA
"1986","-119.8138027","39.5296329",NA
"1987","-73.8648268","40.8447819",NA
"1988","-73.8648268","40.8447819",NA
"1989","-86.5861037","34.7303688",NA
"1990","-73.8648268","40.8447819",NA
"1991","-71.4547891","42.9956397",NA
"1992","-73.8648268","40.8447819",NA
"1993","-73.8648268","40.8447819",NA
"1994","-71.4547891","42.9956397",NA
"1995","-73.8648268","40.8447819",NA
"1996","-73.8648268","40.8447819",NA
"1997","-73.8648268","40.8447819",NA
"1998","-73.8648268","40.8447819",NA
"1999","-73.8648268","40.8447819",NA
"2000","-73.8648268","40.8447819",NA
"2001","-91.1403196","30.4582829",NA
"2002","-73.8648268","40.8447819",NA
"2003","-73.8648268","40.8447819",NA
"2004","-121.530234","38.5804609",NA
"2005","-78.7811169","35.79154",NA
"2006","-86.5861037","34.7303688",NA
"2007","-73.8648268","40.8447819",NA
"2008","-97.3307658","32.7554883",NA
"2009","-73.8648268","40.8447819",NA
"2010","-73.8648268","40.8447819",NA
"2011","-73.8648268","40.8447819",NA
"2012","-79.7625625","34.1954331",NA
"2013","-73.8648268","40.8447819",NA
"2014","-112.3576567","33.4353394",NA
"2015","-73.8648268","40.8447819",NA
"2016","-87.2169149","30.421309",NA
"2017","-73.8648268","40.8447819",NA
"2018","-119.8138027","39.5296329",NA
"2019","-73.8648268","40.8447819",NA
"2020","-73.8648268","40.8447819",NA
"2021","-73.8648268","40.8447819",NA
"2022","-73.8648268","40.8447819",NA
"2023","-73.8648268","40.8447819",NA
"2024","-73.8648268","40.8447819",NA
"2025","-73.8648268","40.8447819",NA
"2026","-73.8648268","40.8447819",NA
"2027","-119.8138027","39.5296329",NA
"2028","-73.8648268","40.8447819",NA
"2029","-73.8648268","40.8447819",NA
"2030","-73.8648268","40.8447819",NA
"2031","-119.8138027","39.5296329",NA
"2032","-73.8648268","40.8447819",NA
"2033","-73.8648268","40.8447819",NA
"2034","-86.5861037","34.7303688",NA
"2035","-73.8648268","40.8447819",NA
"2036","-71.4547891","42.9956397",NA
"2037","-73.8648268","40.8447819",NA
"2038","-73.8648268","40.8447819",NA
"2039","-71.4547891","42.9956397",NA
"2040","-73.8648268","40.8447819",NA
"2041","-73.8648268","40.8447819",NA
"2042","-73.8648268","40.8447819",NA
"2043","-73.8648268","40.8447819",NA
"2044","-73.8648268","40.8447819",NA
"2045","-73.8648268","40.8447819",NA
"2046","-91.1403196","30.4582829",NA
"2047","-73.8648268","40.8447819",NA
"2048","-73.8648268","40.8447819",NA
"2049","-121.530234","38.5804609",NA
"2050","-78.7811169","35.79154",NA
"2051","-86.5861037","34.7303688",NA
"2052","-73.8648268","40.8447819",NA
"2053","-97.3307658","32.7554883",NA
"2054","-73.8648268","40.8447819",NA
"2055","-73.8648268","40.8447819",NA
"2056","-73.8648268","40.8447819",NA
"2057","-79.7625625","34.1954331",NA
"2058","-73.8648268","40.8447819",NA
"2059","-112.3576567","33.4353394",NA
"2060","-73.8648268","40.8447819",NA
"2061","-87.2169149","30.421309",NA
"2062","-73.8648268","40.8447819",NA
"2063","-119.8138027","39.5296329",NA
"2064","-73.8648268","40.8447819",NA
"2065","-73.8648268","40.8447819",NA
"2066","-73.8648268","40.8447819",NA
"2067","-73.8648268","40.8447819",NA
"2068","-73.8648268","40.8447819",NA
"2069","-73.8648268","40.8447819",NA
"2070","-73.8648268","40.8447819",NA
"2071","-73.8648268","40.8447819",NA
"2072","-119.8138027","39.5296329",NA
"2073","-73.8648268","40.8447819",NA
"2074","-73.8648268","40.8447819",NA
"2075","-73.8648268","40.8447819",NA
"2076","-119.8138027","39.5296329",NA
"2077","-73.8648268","40.8447819",NA
"2078","-73.8648268","40.8447819",NA
"2079","-86.5861037","34.7303688",NA
"2080","-73.8648268","40.8447819",NA
"2081","-71.4547891","42.9956397",NA
"2082","-73.8648268","40.8447819",NA
"2083","-73.8648268","40.8447819",NA
